Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-02-23 06:20:08,"Upper & lower legs",41m,"Hack Squat",2,45.0,12,0,0,,,
2023-02-23 06:20:08,"Upper & lower legs",41m,"Hack Squat",3,45.0,12,0,0,,,
2023-02-23 06:20:08,"Upper & lower legs",41m,"Hack Squat",4,45.0,12,0,0,,,
2023-02-23 06:20:08,"Upper & lower legs",41m,"Hack Squat",5,45.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Lat Pulldown (Machine)",1,90.0,12,0,0,"","",
2023-02-27 06:07:22,"Early Morning Workout",46m,"Lat Pulldown (Machine)",2,90.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Lat Pulldown (Machine)",3,90.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Lat Pulldown (Machine)",4,90.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Lat Pulldown (Machine)",5,90.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Seated Row (Machine)",1,50.0,12,0,0,"",,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Seated Row (Machine)",2,60.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Seated Row (Machine)",3,60.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Seated Row (Machine)",4,60.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Iso Lateral High row",1,55.0,12,0,0,"",,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Iso Lateral High row",2,55.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Iso Lateral High row",3,55.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Iso Lateral High row",4,55.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"Iso Lateral High row",5,55.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"iso lateral low row",1,35.0,12,0,0,"",,
2023-02-27 06:07:22,"Early Morning Workout",46m,"iso lateral low row",2,35.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"iso lateral low row",3,35.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"iso lateral low row",4,35.0,12,0,0,,,
2023-02-27 06:07:22,"Early Morning Workout",46m,"iso lateral low row",5,35.0,10,0,0,,,
2023-02-28 06:12:59,"Early Morning Workout",31m,"stair climber ",1,0,0,0.6,1800,"","",
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Press (Machine)",1,95.0,12,0,0,"","",
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Press (Machine)",2,95.0,8,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Press (Machine)",3,95.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Press (Machine)",4,95.0,6,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Press (Machine)",5,95.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Fly",1,55.0,12,0,0,"",,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Fly",2,55.0,7,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Fly",3,55.0,6,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Fly",4,55.0,6,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Chest Fly",5,55.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Incline Chest Press (Machine)",1,40.0,9,0,0,"",,
2023-03-01 06:09:07,"Chest and Core ",52m,"Incline Chest Press (Machine)",2,40.0,7,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Incline Chest Press (Machine)",3,40.0,6,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Incline Chest Press (Machine)",4,40.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Incline Chest Press (Machine)",5,40.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Bench Press (Smith Machine)",1,30.0,12,0,0,"",,
2023-03-01 06:09:07,"Chest and Core ",52m,"Bench Press (Smith Machine)",2,30.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Bench Press (Smith Machine)",3,30.0,5,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Bench Press (Smith Machine)",4,30.0,4,0,0,,,
2023-03-01 06:09:07,"Chest and Core ",52m,"Bench Press (Smith Machine)",5,30.0,5,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Machine)",1,74.99999999999999,12,0,0,"","",
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Machine)",2,74.99999999999999,6,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Machine)",3,74.99999999999999,6,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Machine)",4,74.99999999999999,6,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Machine)",5,74.99999999999999,5,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Triceps Extension",1,90.0,12,0,0,"",,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Triceps Extension",2,90.0,12,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Triceps Extension",3,90.0,12,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Triceps Extension",4,90.0,12,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Triceps Extension",5,90.0,8,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Bicep Curl (Machine)",1,40.0,12,0,0,"",,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Bicep Curl (Machine)",2,40.0,12,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Bicep Curl (Machine)",3,40.0,7,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Bicep Curl (Machine)",4,40.0,7,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Bicep Curl (Machine)",5,40.0,8,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Plate Loaded)",1,35.0,12,0,0,"",,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Plate Loaded)",2,35.0,7,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Plate Loaded)",3,35.0,7,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Plate Loaded)",4,35.0,7,0,0,,,
2023-03-02 06:09:54,"(Tri,bi)cep & forearm",48m,"Shoulder Press (Plate Loaded)",5,35.0,7,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hip Abductor (Machine)",1,130.0,12,0,0,"","",
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hip Abductor (Machine)",2,130.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hip Abductor (Machine)",3,130.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hip Abductor (Machine)",4,130.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hip Abductor (Machine)",5,130.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Calf Press on Seated Leg Press",1,175.0,12,0,0,"",,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Calf Press on Seated Leg Press",2,175.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Calf Press on Seated Leg Press",3,175.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Calf Press on Seated Leg Press",4,175.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Calf Press on Seated Leg Press",5,175.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Leg Extension (Machine)",1,85.0,12,0,0,"",,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Leg Extension (Machine)",2,85.0,7,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Leg Extension (Machine)",3,85.0,7,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Leg Extension (Machine)",4,85.0,7,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hack Squat",1,55.0,12,0,0,"",,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hack Squat",2,55.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hack Squat",3,55.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hack Squat",4,55.0,12,0,0,,,
2023-03-07 06:12:05,"Upper & lower legs",42m,"Hack Squat",5,55.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Lat Pulldown (Cable)",1,90.0,12,0,0,"","",
2023-03-08 06:09:00,"Early Morning Workout",50m,"Lat Pulldown (Cable)",2,90.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Lat Pulldown (Cable)",3,90.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Lat Pulldown (Cable)",4,90.0,10,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Lat Pulldown (Cable)",5,90.0,10,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Seated Row (Machine)",1,60.0,12,0,0,"3-8/-23: go up by 5lbs next time ",,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Seated Row (Machine)",2,60.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Seated Row (Machine)",3,60.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Seated Row (Machine)",4,60.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Seated Row (Machine)",5,60.0,12,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Iso Lateral High row",1,65.0,12,0,0,"",,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Iso Lateral High row",2,65.0,10,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Iso Lateral High row",3,65.0,8,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Iso Lateral High row",4,65.0,7,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"Iso Lateral High row",5,65.0,10,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"iso lateral low row",1,45.0,12,0,0,"",,
2023-03-08 06:09:00,"Early Morning Workout",50m,"iso lateral low row",2,45.0,8,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"iso lateral low row",3,45.0,7,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"iso lateral low row",4,45.0,8,0,0,,,
2023-03-08 06:09:00,"Early Morning Workout",50m,"iso lateral low row",5,45.0,9,0,0,,,
2023-03-13 06:08:15,"Early Morning Workout",30m,"stair climber ",1,0,0,0.5,1800,"","",
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Press (Machine)",1,95.0,12,0,0,"","",
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Press (Machine)",2,95.0,9,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Press (Machine)",3,95.0,6,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Press (Machine)",4,95.0,6,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Press (Machine)",5,95.0,9,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Fly",1,60.0,12,0,0,"",,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Fly",2,60.0,12,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Fly",3,60.0,10,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Fly",4,60.0,10,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Chest Fly",5,60.0,7,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Incline Chest Press (Machine)",1,45.0,7,0,0,"",,
2023-03-14 06:06:14,"Chest and Core ",54m,"Incline Chest Press (Machine)",2,45.0,5,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Incline Chest Press (Machine)",3,45.0,4,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Incline Chest Press (Machine)",4,45.0,5,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Incline Chest Press (Machine)",5,45.0,4,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Bench Press (Smith Machine)",1,35.0,9,0,0,"",,
2023-03-14 06:06:14,"Chest and Core ",54m,"Bench Press (Smith Machine)",2,35.0,7,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Bench Press (Smith Machine)",3,35.0,4,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Bench Press (Smith Machine)",4,35.0,4,0,0,,,
2023-03-14 06:06:14,"Chest and Core ",54m,"Bench Press (Smith Machine)",5,35.0,5,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Shoulder Press (Machine)",1,74.99999999999999,10,0,0,"","",
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Shoulder Press (Machine)",2,74.99999999999999,8,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Shoulder Press (Machine)",3,74.99999999999999,5,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Shoulder Press (Machine)",4,74.99999999999999,7,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Shoulder Press (Machine)",5,74.99999999999999,5,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Triceps Extension",1,95.0,12,0,0,"",,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Triceps Extension",2,95.0,12,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Triceps Extension",3,95.0,12,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Triceps Extension",4,95.0,12,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Triceps Extension",5,95.0,12,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Bicep Curl (Machine)",1,45.0,12,0,0,"",,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Bicep Curl (Machine)",2,45.0,12,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Bicep Curl (Machine)",3,45.0,10,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Bicep Curl (Machine)",4,45.0,11,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Bicep Curl (Machine)",5,45.0,7,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Reverse Curl (Barbell)",1,30.0,8,0,0,"",,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Reverse Curl (Barbell)",2,30.0,6,0,0,,,
2023-03-16 06:07:21,"(Tri,bi)cep & forearm",50m,"Reverse Curl (Barbell)",3,30.0,5,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hip Abductor (Machine)",1,130.0,12,0,0,"","",
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hip Abductor (Machine)",2,130.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hip Abductor (Machine)",3,130.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hip Abductor (Machine)",4,130.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hip Abductor (Machine)",5,130.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Calf Press on Seated Leg Press",1,175.0,12,0,0,"",,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Calf Press on Seated Leg Press",2,175.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Calf Press on Seated Leg Press",3,175.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Calf Press on Seated Leg Press",4,175.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Calf Press on Seated Leg Press",5,175.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Leg Extension (Machine)",1,85.0,12,0,0,"",,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Leg Extension (Machine)",2,85.0,8,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Leg Extension (Machine)",3,85.0,8,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Leg Extension (Machine)",4,85.0,8,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Leg Extension (Machine)",5,85.0,5,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hack Squat",1,55.0,12,0,0,"",,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hack Squat",2,55.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hack Squat",3,55.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hack Squat",4,55.0,12,0,0,,,
2023-03-21 06:13:59,"Upper & lower legs",44m,"Hack Squat",5,55.0,12,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Lat Pulldown (Cable)",1,90.0,18,0,0,"","",
2023-03-22 06:15:00,"Back and shoulders ",44m,"Lat Pulldown (Cable)",2,90.0,13,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Lat Pulldown (Cable)",3,90.0,11,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Lat Pulldown (Cable)",4,90.0,12,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Lat Pulldown (Cable)",5,90.0,9,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Seated Row (Machine)",1,70.0,16,0,0,"",,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Seated Row (Machine)",2,70.0,14,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Seated Row (Machine)",3,70.0,15,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Seated Row (Machine)",4,70.0,10,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Seated Row (Machine)",5,70.0,14,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Iso Lateral High row",1,65.0,12,0,0,"",,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Iso Lateral High row",2,65.0,10,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Iso Lateral High row",3,65.0,15,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Iso Lateral High row",4,65.0,5,0,0,,,
2023-03-22 06:15:00,"Back and shoulders ",44m,"Iso Lateral High row",5,65.0,9,0,0,,,
2023-03-23 06:14:53,"Early Morning Workout",30m,"stair climber ",1,0,0,0.7,1800,"","",
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Press (Machine)",1,100.0,15,0,0,"","",
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Press (Machine)",2,100.0,11,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Press (Machine)",3,100.0,9,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Press (Machine)",4,100.0,6,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Press (Machine)",5,100.0,7,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Fly",1,60.0,7,0,0,"",,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Fly",2,60.0,6,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Fly",3,60.0,5,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Fly",4,60.0,3,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Chest Fly",5,60.0,3,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Bench Press (Smith Machine)",1,35.0,11,0,0,"",,
2023-04-03 06:06:46,"Chest and Core ",48m,"Bench Press (Smith Machine)",2,35.0,11,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Bench Press (Smith Machine)",3,35.0,6,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Bench Press (Smith Machine)",4,35.0,7,0,0,,,
2023-04-03 06:06:46,"Chest and Core ",48m,"Bench Press (Smith Machine)",5,35.0,7,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Bench Press - Close Grip (Barbell)",1,0.0,0,0,0,"","",
2023-04-04 06:12:57,"Free arms",44m,"Bicep Curl (Dumbbell)",1,15.0,15,0,0,"",,
2023-04-04 06:12:57,"Free arms",44m,"Bicep Curl (Dumbbell)",2,20.0,8,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Bicep Curl (Dumbbell)",3,20.0,6,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Bicep Curl (Dumbbell)",4,20.0,5,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Bicep Curl (Dumbbell)",5,20.0,5,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Seated Palms Up Wrist Curl (Dumbbell)",1,15.0,15,0,0,"",,
2023-04-04 06:12:57,"Free arms",44m,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,7,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Seated Palms Up Wrist Curl (Dumbbell)",3,20.0,3,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Seated Palms Up Wrist Curl (Dumbbell)",4,20.0,7,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Seated Palms Up Wrist Curl (Dumbbell)",5,20.0,9,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Triceps Extension",1,100.0,6,0,0,"",,
2023-04-04 06:12:57,"Free arms",44m,"Triceps Extension",2,100.0,10,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Triceps Extension",3,100.0,14,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Triceps Extension",4,100.0,10,0,0,,,
2023-04-04 06:12:57,"Free arms",44m,"Triceps Extension",5,100.0,8,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hip Abductor (Machine)",1,135.0,15,0,0,"","",
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hip Abductor (Machine)",2,135.0,16,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hip Abductor (Machine)",3,135.0,15,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hip Abductor (Machine)",4,135.0,13,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hip Abductor (Machine)",5,135.0,12,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Calf Press on Seated Leg Press",1,190.0,15,0,0,"",,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Calf Press on Seated Leg Press",2,205.0,20,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Calf Press on Seated Leg Press",3,220.0,20,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Calf Press on Seated Leg Press",4,235.0,20,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Calf Press on Seated Leg Press",5,250.0,30,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Leg Extension (Machine)",1,85.0,13,0,0,"",,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Leg Extension (Machine)",2,85.0,12,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Leg Extension (Machine)",3,85.0,14,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Leg Extension (Machine)",4,85.0,15,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hack Squat",1,65.0,13,0,0,"",,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hack Squat",2,65.0,12,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hack Squat",3,65.0,13,0,0,,,
2023-04-05 06:12:57,"Upper & lower legs",51m,"Hack Squat",4,65.0,12,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Lat Pulldown (Cable)",1,90.0,19,0,0,"","",
2023-04-10 06:09:43,"Back and shoulders ",53m,"Lat Pulldown (Cable)",2,100.0,14,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Lat Pulldown (Cable)",3,100.0,11,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Lat Pulldown (Cable)",4,100.0,10,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Lat Pulldown (Cable)",5,100.0,11,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Seated Row (Machine)",1,70.0,13,0,0,"",,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Seated Row (Machine)",2,70.0,12,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Seated Row (Machine)",3,70.0,11,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Seated Row (Machine)",4,70.0,12,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Seated Row (Machine)",5,70.0,10,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Iso Lateral High row",1,70.0,13,0,0,"",,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Iso Lateral High row",2,70.0,11,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Iso Lateral High row",3,70.0,12,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Iso Lateral High row",4,70.0,10,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"Iso Lateral High row",5,70.0,9,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"iso lateral low row",1,45.0,11,0,0,"",,
2023-04-10 06:09:43,"Back and shoulders ",53m,"iso lateral low row",2,45.0,7,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"iso lateral low row",3,45.0,8,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"iso lateral low row",4,45.0,9,0,0,,,
2023-04-10 06:09:43,"Back and shoulders ",53m,"iso lateral low row",5,45.0,8,0,0,,,
2023-04-11 06:09:15,"Stairs",31m,"stair climber ",1,0,0,0.7,1800,"","",
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Press (Machine)",1,100.0,7,0,0,"","",
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Press (Machine)",2,100.0,8,0,0,,,
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Press (Machine)",3,100.0,6,0,0,,,
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Press (Machine)",4,100.0,8,0,0,,,
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Press (Machine)",5,100.0,8,0,0,,,
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Fly",1,65.0,14,0,0,"",,
2023-04-12 06:08:31,"Chest and Core ",1h 9m,"Chest Fly",2,65.0,12,0,0,,,
